300
188 293
12 51 0 52 251634 78 306313 104 608965 130 949148 156 1245603 181 1522427 207 1828874 233 2869097 259 3157875 285 1999100 286 0
0
744 2 910 114
14 18 0 19 2509238 44 2545681 69 2255619 94 1677955 119 2440658 144 1804406 168 1305850 193 997463 218 626669 243 551006 268 734535 293 637069 294 0
1 743
745 2 1298 140
12 34 0 35 2325413 60 3514341 86 1639828 111 1359907 137 665498 162 405497 188 526697 213 703665 239 979927 264 1189556 265 0
1 743
746 2 840 62
13 38 0 39 3141404 65 2846978 91 2035067 117 1432440 143 2099868 169 1709124 196 1570105 222 1407820 248 1052801 274 1062269 300 1833717 301 0
1 744
747 2 1160 131
14 8 0 9 3484165 33 2984891 57 1667384 80 1130143 104 971179 128 760628 152 866772 176 876588 200 708832 223 1036984 247 1118561 271 921698 272 0
0
748 2 1206 84
10 49 0 50 1126167 73 1293771 97 1001807 120 823547 143 952289 166 1097987 190 586026 213 988564 214 0
1 747
749 2 1405 4
13 20 0 21 1237716 46 1387799 70 1623639 95 2207701 120 2707222 145 1659770 169 1007950 194 791845 219 1038863 243 946318 268 745293 269 0
0
750 2 1245 119
11 61 0 62 2351624 87 1665940 113 1758880 138 1460862 163 1579370 188 1273334 213 1345750 239 1787565 264 1852950 265 0
0
751 2 1276 73
13 56 0 57 934263 81 1058907 106 916324 130 997609 154 1034029 179 1011407 203 1803939 227 894855 251 959418 276 761054 300 278236 301 0
0
752 2 923 103
10 112 0 113 395232 139 503300 165 1327592 191 1495925 216 2224101 242 2449038 268 2167914 294 2147053 295 0
1 751
753 2 556 138
11 48 0 49 1535799 75 1479143 101 1087387 127 721971 153 748528 180 808053 206 582361 232 822196 258 973642 259 0
0
754 2 529 90
13 25 0 26 1903277 52 1732652 78 2099728 104 1561857 130 2637289 157 2215484 183 2194505 209 2110046 235 1543291 261 1493200 287 1588181 288 0
1 753
755 2 1186 11
8 94 0 95 2910807 119 1284096 142 1069280 166 1582572 189 1193315 213 727594 214 0
1 753
756 2 611 14
11 42 0 43 1559851 67 1509982 91 1530170 115 1006017 139 1297578 163 1371047 187 890549 211 795354 235 579337 236 0
0
757 2 981 110
10 120 0 121 1162886 144 1302250 167 816904 190 643391 214 838978 237 1345744 260 1568059 283 1793813 284 0
0
758 2 754 93
13 35 0 36 481843 62 384121 87 552342 113 502091 138 836971 164 779341 190 675171 215 936479 241 1111273 266 1805804 292 2015437 293 0
1 757
759 2 782 55
8 93 0 94 1023139 121 719891 148 906631 175 1142063 202 2114210 229 2001645 230 0
1 757
760 2 1284 162
9 90 0 91 850248 117 1178915 143 1642866 169 1780099 194 2057096 220 1355387 246 1282223 247 0
1 758
761 2 832 59
14 9 0 10 765809 35 917032 60 1245635 86 960084 111 998706 136 900313 161 1250625 186 2074043 211 1469235 237 2542662 262 2146801 287 1516106 288 0
0
762 2 641 3
9 104 0 105 1341612 131 1557348 157 1534993 183 822529 208 346336 234 283899 260 171373 261 0
1 761
763 2 1365 188
13 47 0 48 2410509 73 1499356 98 937975 122 972398 147 1500688 172 1801788 197 682450 222 649487 246 433335 271 487178 296 466934 297 0
0
764 2 1152 17
9 6 0 7 1486558 34 1584638 60 1488486 87 1874249 114 1289283 140 705698 167 1082274 168 0
0
765 2 1474 135
12 62 0 63 2101547 89 1595968 115 1350053 141 812766 167 539531 192 804375 218 958554 244 1049380 270 855092 296 1470357 297 0
1 764
766 2 813 72
9 68 0 69 1645981 96 3073082 123 2699877 149 2247469 176 1187832 203 1023696 230 948056 231 0
0
767 2 841 35
15 0 0 1 1496078 26 1206633 50 1097998 75 1134422 100 1548680 124 1183467 149 775009 174 791205 198 1314521 223 1077704 248 1591284 272 840101 297 1054035 298 0
0
768 2 678 8
7 190 0 191 1789736 216 1432970 241 1110900 266 1134392 291 1184377 292 0
2 770 767
769 2 1458 85
9 23 0 24 866779 48 863040 73 1133151 97 1139632 121 1280980 146 1093546 170 723476 171 0
2 770 767
770 2 800 87
9 60 0 61 1023046 86 1766208 111 1663151 135 1897636 160 2134266 185 2544418 210 2456839 211 0
0
771 2 1188 5
13 11 0 12 792851 37 747005 63 1121022 89 1635135 114 1185868 139 1264253 165 1511885 191 1583889 216 2520794 241 1899717 267 3337923 268 0
0
772 2 642 10
15 6 0 7 992293 31 786769 56 603111 80 882174 105 1115751 129 1180594 153 936137 178 938356 202 892410 227 895648 251 1564949 276 2128218 300 1915830 301 0
1 771
773 2 734 77
8 120 0 121 2048531 147 2169270 172 1657746 198 1939114 223 1262296 249 916436 250 0
2 774 771
774 2 585 75
12 49 0 50 537096 76 316585 102 549979 129 872935 155 1235926 181 1187319 207 1509543 234 1316401 260 2158007 286 3302987 287 0
0
775 2 934 126
13 29 0 30 2034547 54 2147349 79 1825180 103 933788 127 1024328 151 1026469 176 849367 200 1308918 224 1659546 249 1506882 273 1840213 274 0
0
776 2 1156 142
9 61 0 62 1476742 86 1131322 110 1247373 135 1223755 159 1021818 183 1227848 207 1613059 208 0
1 775
777 2 1494 154
8 129 0 130 1830769 157 1451309 184 1128782 210 576217 237 1237095 264 1200869 265 0
1 776
778 2 1342 165
12 43 0 44 2113720 69 2201656 95 1555221 120 1281156 145 1096703 171 856844 196 913640 221 938212 247 1897520 272 2485923 273 0
1 777
779 2 1499 153
12 15 0 16 486178 42 709804 68 617477 93 1614866 119 811657 145 838682 171 947461 196 1296103 222 1670592 248 1765673 249 0
0
780 2 604 26
9 154 0 155 1096729 178 1463124 201 898611 225 1265923 248 1016548 271 690086 294 686481 295 0
1 779
781 2 686 185
12 22 0 23 1506447 49 1617410 75 1244294 102 1476345 128 1330561 154 1566693 180 1789977 207 1402194 233 1475297 259 1508010 260 0
1 780
782 2 715 90
13 28 0 29 413320 54 375156 79 434225 105 499296 130 738838 155 1202104 180 1957982 205 1723071 231 2170824 256 2311066 281 2798717 282 0
0
783 2 828 112
12 75 0 76 1642385 100 2146009 125 1468744 149 1787287 173 2492084 198 1483591 222 1922279 246 1879579 271 974404 295 1007458 296 0
1 782
784 2 1056 76
13 37 0 38 308509 63 499638 88 677336 112 800370 137 1094413 162 1220687 187 1074412 212 1326114 236 1586159 261 2019058 286 1365660 287 0
0
785 2 568 152
15 0 0 1 735244 26 1104207 51 788139 76 823891 101 1045367 126 1016298 151 988731 175 667001 200 877383 225 870883 250 1633182 275 1852524 300 1327819 301 0
1 784
786 2 1123 38
10 109 0 110 1234084 134 1098592 157 1643493 181 1579391 204 1800479 228 2228676 251 1932317 275 2014146 276 0
0
787 2 600 82
10 20 0 21 1608330 47 1363487 72 951447 98 883655 123 924995 149 1020411 174 1484654 200 1807458 201 0
0
788 2 993 51
10 41 0 42 2065873 68 1941699 95 2352965 121 2131233 148 1672514 174 1018745 201 872234 227 1106465 228 0
0
789 2 502 49
9 55 0 56 1712738 82 2147563 108 1663478 134 850084 160 1260511 186 2166612 212 1945906 213 0
1 788
790 2 625 22
9 2 0 3 912170 27 1627784 52 1480530 76 1178888 100 1213744 125 1328767 149 1903356 150 0
1 789
791 2 1258 137
11 23 0 24 713798 49 820556 75 1239347 100 1762546 125 1812485 151 2050562 176 1834415 202 1572491 227 1931957 228 0
0
792 2 1234 112
11 37 0 38 1574313 64 1155134 91 2422087 117 1316044 143 1785236 169 1525326 195 1770948 222 2041479 248 2059717 249 0
1 791
793 2 1146 134
10 49 0 50 1652716 77 1503081 103 1102262 130 2039525 156 1541399 183 1819585 209 1684604 236 1522895 237 0
0
794 2 1093 63
12 51 0 52 3767052 78 3212166 103 2583910 129 1385926 155 1058642 180 1421830 206 1129701 232 873965 257 1088581 283 637514 284 0
1 793
795 2 1137 125
8 43 0 44 1108571 67 696746 89 1121626 112 913459 134 2134012 157 1514786 158 0
0
796 2 698 4
11 66 0 67 1274551 91 874062 115 792036 139 624284 163 644504 187 1199235 211 1592263 235 820293 259 732656 260 0
1 795
797 2 1418 62
13 18 0 19 2116447 45 2681815 70 3024344 95 1896159 121 1147156 147 1053389 172 792890 197 666247 223 557490 249 793808 274 867456 275 0
0
798 2 742 71
10 82 0 83 1469128 107 1625500 132 1596591 156 976457 181 908886 205 820677 230 336520 254 206626 255 0
0
799 2 973 124
8 8 0 9 810777 34 1053042 60 886388 85 1159249 111 1859117 136 3379150 137 0
1 798
800 2 1249 101
12 30 0 31 2097202 55 2536828 79 2015005 103 2462517 127 1749632 150 1703861 174 1524827 198 1609372 222 1033643 246 765970 247 0
0
801 2 1306 55
9 25 0 26 791487 52 1315408 78 1799951 104 1484593 130 1300621 156 1704394 182 1143270 183 0
1 800
802 2 1449 69
9 66 0 67 916423 91 1164252 116 2010471 141 1678241 165 1563345 189 1283989 214 1044474 215 0
2 801 800
803 2 800 16
8 36 0 37 1120864 63 1573874 89 1440258 115 1451353 141 1431386 167 1676766 168 0
0
804 2 600 169
9 77 0 78 780395 101 1263037 124 1510584 147 2053631 171 2145321 194 1746727 217 1996498 218 0
1 803
805 2 1355 108
8 93 0 94 1458081 119 1337471 143 954720 168 1367800 192 1511550 217 1264059 218 0
0
806 2 1015 152
12 69 0 70 2881861 94 2240609 118 2314354 143 1283633 167 1095132 191 864365 215 1008359 240 786619 264 682870 288 538655 289 0
0
807 2 805 99
14 19 0 20 2304524 45 1706991 69 1505659 94 1022677 119 1238196 143 2000262 168 2094391 192 2240677 217 1881247 242 1919099 266 1714230 291 2310858 292 0
1 806
808 2 1360 11
11 23 0 24 2173530 49 1200009 73 1072733 97 1085644 122 1653923 147 1971601 171 2812788 195 2016506 220 2221497 221 0
1 807
809 2 663 113
10 69 0 70 1713020 96 1602584 123 913861 149 1115483 175 1685554 201 1861951 228 1332184 254 1442687 255 0
0
810 2 993 161
15 2 0 3 774549 28 926270 53 1563823 77 1467017 102 1507609 127 1988669 151 2209931 176 2086756 201 2219462 226 2603786 251 2467853 275 1970758 300 1261153 301 0
1 809
811 2 712 80
14 0 0 1 509323 27 532802 52 567179 78 892021 104 1002332 129 852233 155 1153407 180 1176838 206 1592804 232 1838600 257 1365610 283 1307879 284 0
0
812 2 1112 155
11 15 0 16 3156248 41 3048501 65 2195782 90 1617625 115 1431411 139 532642 164 416960 188 671685 213 659339 214 0
1 811
813 2 677 128
12 38 0 39 1811123 65 1886215 91 1599187 117 2096221 143 832298 169 1518685 195 654860 221 768319 247 842263 273 634325 274 0
0
814 2 573 67
9 30 0 31 1237176 54 1018302 77 1337142 100 1469975 123 1454917 146 1312761 169 1114296 170 0
1 813
815 2 785 87
9 131 0 132 2351045 156 2364090 181 1803769 205 1597704 229 1278530 254 796095 278 705150 279 0
1 814
816 2 609 15
9 141 0 142 542317 167 706471 193 2493963 218 2782549 243 1767388 269 2040733 294 2118005 295 0
1 814
817 2 1465 181
10 18 0 19 1883696 43 1289506 68 1275716 92 1315332 116 1715768 140 2042262 165 1775800 189 2185626 190 0
0
818 2 1145 51
14 13 0 14 1294891 38 1767726 63 1913404 87 1987869 111 1017481 135 806050 160 578448 184 350985 208 571446 232 615793 257 630848 281 584332 282 0
1 817
819 2 912 81
11 78 0 79 1498271 103 1221435 128 1621404 152 1496777 177 1605633 201 2133349 225 1537437 250 1075818 274 1408005 275 0
1 818
820 2 1131 73
10 28 0 29 1102569 55 772949 82 1097672 108 1260707 134 2403960 160 1195906 187 1572005 213 1520443 214 0
0
821 2 811 76
13 29 0 30 1876764 54 1939598 78 1575277 102 2669899 126 2091685 149 1902976 173 1148008 197 690908 221 518378 245 897066 269 786120 270 0
1 820
822 2 998 65
15 2 0 3 538911 27 520539 51 665543 75 831125 99 882756 123 1007184 147 2470261 171 2871448 195 1674651 219 1627790 243 1152490 267 1245957 291 630865 292 0
0
823 2 931 17
13 8 0 9 2506646 34 2530956 59 2119817 84 3416838 109 1843708 134 948200 159 1158666 184 895781 209 854117 234 1166363 259 621458 260 0
0
824 2 1215 7
8 56 0 57 383949 84 756865 111 1134213 138 1249782 165 2215255 192 2539034 193 0
1 823
825 2 1048 157
13 7 0 8 1657275 33 1203184 59 1032005 85 1128328 110 1532932 135 1335431 161 2105080 187 1608443 212 1200250 237 1443106 263 1923271 264 0
1 823
826 2 1203 70
7 7 0 8 2601068 33 1814976 59 2144475 85 1295938 110 937883 111 0
0
827 2 976 163
11 82 0 83 1308679 109 1557316 136 2571466 162 1863061 189 2282757 215 2078593 241 2044445 268 1962231 294 1954573 295 0
1 826
828 2 733 102
8 160 0 161 1686278 186 1212934 210 1496437 235 1627883 259 1175795 284 1106817 285 0
0
829 2 1493 125
7 140 0 141 1819278 169 1152796 197 1319301 224 1453954 252 1110482 253 0
1 828
830 2 787 59
10 94 0 95 1833535 119 1487982 144 850535 168 1209940 192 1060693 216 1460698 241 939220 265 1239134 266 0
2 829 828
831 2 988 33
9 133 0 134 768439 160 668675 186 552541 213 871696 239 1630969 265 2158411 291 2522070 292 0
0
832 2 1272 10
13 26 0 27 3045277 53 1795253 78 1527838 104 910216 129 1207615 155 2114284 181 2194379 206 1774735 232 1760624 257 1573587 283 1031152 284 0
0
833 2 1202 9
10 80 0 81 1650537 105 1683223 128 1436597 152 1415110 176 1497566 200 1274932 223 1320012 247 1707892 248 0
1 832
834 2 1164 53
8 142 0 143 300812 169 352720 194 569484 220 994843 245 2667017 271 2453440 272 0
0
835 2 1433 57
7 85 0 86 1140427 113 1545491 139 1103314 166 790903 193 591946 194 0
1 834
836 2 735 80
13 23 0 24 1270481 49 1015775 75 1065419 101 1390854 126 2035905 151 2225769 177 2405520 203 1525721 228 1058030 253 729728 279 747018 280 0
1 834
837 2 733 36
13 2 0 3 1291135 27 1246161 51 1387817 75 1075356 99 2242476 123 1891398 146 2084232 170 1551399 194 3074074 218 2434525 242 2342097 243 0
3 836 835 834
838 2 1354 136
14 15 0 16 1413810 40 1390784 65 1565205 89 1145468 113 834218 137 584826 162 668995 186 848571 210 1486344 234 1473945 259 1108629 283 1539560 284 0
0
839 2 581 77
7 118 0 119 1182813 145 1992402 170 1684244 195 1466515 221 2033074 222 0
1 838
840 2 1065 59
10 122 0 123 2271146 147 1314900 172 869294 196 792958 221 1039923 245 1524800 270 812558 294 685637 295 0
0
841 2 720 166
12 17 0 18 1938232 43 2048724 68 1629311 93 1838248 118 1162527 142 1129074 167 1083490 192 948077 217 1072836 242 820918 243 0
1 840
842 2 1212 134
13 11 0 12 610041 36 558966 60 1012726 83 1631601 107 1732189 131 2859629 155 2226905 179 1797248 202 1927168 226 1266950 250 1164612 251 0
0
843 2 536 25
8 95 0 96 2418077 122 1534047 147 1912626 173 1857832 198 1955165 224 2204598 225 0
1 842
844 2 530 188
12 40 0 41 1093086 66 960207 90 676152 115 1004363 140 1029933 164 864720 189 1061847 214 1559513 238 1853042 263 1069144 264 0
2 845 842
845 2 1285 179
13 7 0 8 1178870 32 609098 56 801001 79 1013469 103 1433283 127 1803796 151 1430945 175 1327028 198 806928 222 556050 246 940484 247 0
1 843
846 2 676 2
8 67 0 68 1082801 92 1285283 117 1119050 141 1074168 166 1198988 190 942441 191 0
0
847 2 891 178
9 51 0 52 920987 75 1195921 98 1320356 121 1398639 144 883578 167 1146535 190 1478558 191 0
0
848 2 680 179
14 5 0 6 583361 31 546671 56 440032 82 624738 107 1219041 132 717246 157 1093480 182 1010162 207 1240354 233 1893755 258 2839188 283 2562378 284 0
0
849 2 756 175
14 10 0 11 2702043 36 2250226 62 2835133 87 2613055 113 2119359 138 1329949 164 1436400 189 1661630 215 1463834 240 1629554 266 1528735 291 914906 292 0
0
850 2 1494 32
13 33 0 34 2855707 59 2220347 83 2484025 108 1692233 132 1211689 157 1963158 182 2079663 206 1349272 231 1483835 255 1474108 280 1073382 281 0
1 849
851 2 1127 98
14 18 0 19 450664 45 352854 70 318585 96 350417 121 386089 147 444541 172 445853 198 834209 223 1441512 249 1755391 274 2078988 300 1675745 301 0
0
852 2 1372 160
13 39 0 40 1378122 64 1516982 88 1018532 112 775959 136 1390258 161 1423227 185 1377200 209 1701729 233 1312639 257 1698988 281 2321247 282 0
0
853 2 1266 56
13 9 0 10 658369 35 1198802 60 1187286 85 995332 110 1302991 135 2306866 159 1956017 184 985374 209 953467 234 869537 259 921280 260 0
1 852
854 2 1244 176
14 6 0 7 2156254 31 1470829 55 1363959 80 1175017 104 964578 128 1084065 152 1399936 176 1625515 200 1060034 225 1037325 249 1419429 273 1352990 274 0
2 853 852
855 2 1468 165
11 23 0 24 699178 48 694629 73 839079 97 1608720 121 1413692 145 1215002 169 1748745 194 1209966 218 1835177 219 0
1 853
856 2 655 10
10 29 0 30 1075694 54 1314283 79 1375747 103 989424 128 1588915 152 2036766 177 3379122 201 2845561 202 0
0
857 2 1375 15
10 37 0 38 2008676 63 1333332 88 1306834 113 1572484 139 1891166 164 1799481 189 1444043 214 825886 215 0
1 856
858 2 1442 42
10 46 0 47 727341 71 916029 94 1523670 118 2176524 142 2127589 166 2482638 189 1699493 213 1878737 214 0
0
859 2 961 4
11 96 0 97 2499141 122 1328052 147 2097859 173 2060759 198 1265465 223 1175543 249 1312153 274 2223501 299 2912063 300 0
1 858
860 2 1004 181
9 52 0 53 2889990 79 2186004 105 1319085 131 1496172 157 1390529 183 1992083 209 1930417 210 0
1 858
861 2 1056 55
10 15 0 16 1126827 42 859849 67 1896596 93 2353024 119 1561086 145 1513394 170 1319475 196 1675046 197 0
1 858
862 2 1206 15
9 53 0 54 1610775 78 2658136 102 2210613 125 2430909 149 1005189 173 505727 197 424538 198 0
0
863 2 634 178
10 92 0 93 986574 118 713522 142 738672 167 858432 191 1070863 216 1453902 240 2184447 265 2173870 266 0
2 864 862
864 2 762 51
11 90 0 91 2653250 115 1371755 138 856608 161 827292 185 1040983 209 1145400 232 1544282 255 2636955 279 2478204 280 0
0
865 2 879 62
9 92 0 93 2955769 119 944592 144 641017 169 361267 195 445092 221 592757 246 475336 247 0
1 864
866 2 977 157
11 48 0 49 876477 73 918054 96 1416070 119 1440882 143 1617923 167 1621484 190 1958913 213 2839854 237 2815281 238 0
0
867 2 687 107
12 44 0 45 2459476 69 1323451 92 1916927 116 1603402 139 1348056 163 1260037 186 1207262 210 1369155 233 904289 257 787307 258 0
1 866
868 2 1142 41
13 15 0 16 3048787 42 1670396 67 2173314 93 1568638 119 1331260 145 1011280 170 964759 196 1053479 222 1740069 247 2059261 273 1774771 274 0
0
869 2 1283 132
15 2 0 3 1840402 27 1484511 52 1492680 77 768510 101 808590 125 990311 150 3061210 175 2471176 199 1809482 223 2304811 248 1095820 273 963727 297 986392 298 0
1 868
870 2 566 55
8 172 0 173 677751 198 821869 224 1508932 249 1995451 275 1953002 300 1542565 301 0
1 868
871 2 1142 144
11 95 0 96 1069812 119 1151042 143 868050 166 1013062 189 1082903 213 1634621 236 1767354 260 1800914 283 1292057 284 0
0
872 2 623 41
14 7 0 8 2088709 34 1975448 59 1853640 85 2316483 111 1612179 136 1738391 162 1419987 187 1368457 213 1707617 239 1527690 264 1092599 290 1109673 291 0
1 871
873 2 1380 149
10 48 0 49 333889 73 518503 97 706565 121 1081904 145 1525924 169 3263129 193 3338137 217 1781445 218 0
2 874 872
874 2 762 106
8 145 0 146 1141038 170 1221264 194 1418159 219 2200374 243 2705937 267 2088455 268 0
0
875 2 699 138
7 121 0 122 1452928 147 1116386 173 1957430 198 1130657 223 1206374 224 0
0
876 2 716 145
11 92 0 93 728263 119 789189 144 583978 170 1081688 195 2054044 221 1603469 247 1586505 272 1245884 298 1066786 299 0
0
877 2 1076 3
8 5 0 6 1616094 30 1402462 55 1469608 79 983419 104 794725 128 913048 129 0
0
878 2 717 147
10 106 0 107 1162119 130 1064221 154 1130649 177 976014 201 1315507 224 1063407 248 1990053 271 1766593 272 0
0
879 2 1414 35
12 64 0 65 1289571 91 1463691 116 1085603 142 941034 168 505714 193 460859 219 750273 245 863472 270 1138209 296 1035888 297 0
1 878
880 2 962 43
7 137 0 138 2398932 164 2085161 191 1654639 217 1558571 243 1900955 244 0
1 878
881 2 1471 185
12 65 0 66 3497625 92 2724796 117 1534214 143 1850664 169 1341035 194 1254786 220 1334674 246 1095721 271 1062487 297 1591825 298 0
2 880 879
882 2 1308 70
13 50 0 51 2751739 75 2633248 98 1199749 122 793435 146 608122 169 525284 193 610414 217 547216 241 778150 264 359889 288 435095 289 0
0
883 2 523 113
14 10 0 11 253841 36 450154 62 430293 87 330598 113 427591 138 951981 164 909300 189 1164674 215 1776946 240 2710411 266 3137710 291 4290417 292 0
0
884 2 685 36
11 49 0 50 914472 75 1164445 100 1821587 125 1454396 150 1032303 175 980629 200 746551 225 1470698 250 1483938 251 0
1 883
885 2 919 176
13 31 0 32 320392 57 322282 83 425647 108 760378 133 1168875 159 1433342 184 2550520 209 1609088 234 1889187 260 2279285 285 1870756 286 0
0
886 2 1283 55
7 41 0 42 1851445 67 2373718 91 1695581 116 1645446 141 2178315 142 0
0
887 2 1355 118
10 12 0 13 1696624 38 1187556 64 1228409 89 867996 115 982901 140 1516858 166 1682916 191 1538115 192 0
1 886
888 2 505 85
7 119 0 120 1389409 145 1146237 170 2177843 195 1792259 220 2642850 221 0
0
889 2 1302 47
13 39 0 40 884777 64 990445 88 1546523 112 989717 136 2151662 161 1613893 185 1381298 209 2858434 233 1965531 257 2388551 281 2649455 282 0
1 888
890 2 560 124
12 75 0 76 2151210 100 2197974 124 1024191 148 1340268 172 739857 196 1258718 220 1352314 244 1155287 268 1533451 292 2405260 293 0
1 889
891 2 1151 102
14 11 0 12 2056964 37 1013965 63 1274754 88 1268561 114 1328420 139 1172172 165 1423226 190 1281964 216 1494689 241 1199811 267 913299 292 807669 293 0
0
892 2 1481 116
11 97 0 98 3824718 121 2841206 145 1095589 169 1340252 192 741272 215 1407768 239 1458308 263 1058677 286 1133498 287 0
2 893 891
893 2 1017 127
10 57 0 58 2209464 83 1921385 109 2072286 134 1483378 159 1759401 184 1338616 210 2616426 235 2149956 236 0
0
894 2 1471 185
10 69 0 70 946048 96 1430514 122 958591 148 1338052 175 926660 201 1470974 227 1151672 253 1242198 254 0
0
895 2 1191 73
13 16 0 17 2218195 42 1779338 67 2614127 93 2100660 118 1263397 143 1860308 168 851740 193 935443 219 732067 244 1131886 269 898802 270 0
0
896 2 822 101
9 43 0 44 1522864 70 1234991 96 756961 123 1061011 149 943941 175 556800 201 736162 202 0
1 895
897 2 786 57
10 115 0 116 1025251 142 1253013 169 1174329 195 1087973 221 590741 247 925193 274 1380193 300 1485502 301 0
0
898 2 983 173
10 58 0 59 810581 82 1025227 106 1651603 129 2351765 152 3262560 175 1765294 199 1563549 222 1961907 223 0
1 897
899 2 947 125
8 111 0 112 3156905 139 2205033 166 1895774 193 1689695 220 1294094 247 1022831 248 0
1 898
900 2 1044 17
13 29 0 30 1040213 54 2215390 78 2174128 102 3122625 126 2045352 150 2830025 174 1373596 198 1243525 222 963846 246 716614 270 658110 271 0
0
901 2 908 74
12 13 0 14 974912 40 1236453 66 1334042 92 1717601 118 2102791 144 2018305 170 1583552 196 2685038 222 2257017 248 1261953 249 0
1 900
902 2 991 30
11 69 0 70 2354710 94 2297780 119 1812348 143 1960840 167 1668232 192 1528788 216 1541516 241 1839480 265 2638217 266 0
1 901
903 2 1092 80
8 108 0 109 2140251 133 2484616 157 1076313 180 631477 204 356443 228 221732 229 0
0
904 2 851 152
15 1 0 2 1389195 27 1044365 51 1053979 76 1475629 100 1346918 125 1734393 149 1876703 174 1619067 199 1521875 223 1356514 248 1306282 272 1218121 297 1174248 298 0
1 903
905 2 574 156
10 77 0 78 846302 102 1498995 125 1468308 149 1874303 172 1431498 196 2827591 219 2143755 243 2489752 244 0
2 904 903
906 2 791 107
13 20 0 21 2305947 46 1935261 71 1580039 96 1741991 121 2112956 147 2042315 172 1876170 197 1724045 222 1821695 247 1827916 272 1439379 273 0
0
907 2 551 71
8 55 0 56 2545670 79 2404275 102 2328320 124 1169389 147 946487 170 742183 171 0
1 906
908 2 786 106
8 140 0 141 794354 167 452726 192 631517 218 844777 243 1208510 269 2298368 270 0
1 907
909 2 736 116
7 133 0 134 1575659 160 929029 185 1141952 211 1926916 237 2459086 238 0
0
910 2 1113 109
10 38 0 39 1359495 65 1213917 91 972983 117 820576 143 1085967 169 2014362 195 2042266 221 1398717 222 0
1 909
911 2 1011 128
8 140 0 141 1773958 164 1501438 187 2556526 210 1988183 233 1889965 256 1824130 257 0
2 910 909
912 2 899 88
9 12 0 13 722350 38 726321 63 927557 89 1393291 114 954405 139 1190897 164 1464469 165 0
0
913 2 1487 53
10 76 0 77 888607 100 1103322 124 1127853 147 1110717 170 1284037 193 917331 217 1480656 240 1355184 241 0
0
914 2 921 4
12 20 0 21 1388270 45 1352453 69 1491872 92 1418901 116 1040428 140 720563 164 1136071 187 870905 211 800541 235 900967 236 0
0
915 2 1142 88
7 186 0 187 1742077 213 1962898 238 1207667 263 1036076 289 1570867 290 0
3 917 916 914
916 2 756 115
8 137 0 138 2554216 164 1692898 189 931509 215 1248282 240 2088362 266 2490758 267 0
0
917 2 598 35
14 17 0 18 1088204 43 1080748 68 922285 94 1123009 119 1255917 144 1664537 169 1557992 194 1127209 219 717536 245 644871 270 363516 295 547312 296 0
0
918 2 591 28
8 138 0 139 2630118 164 1829185 189 1737597 215 1922190 240 1499258 265 1420633 266 0
0
919 2 691 147
12 59 0 60 606326 85 988284 111 465385 136 519123 162 693102 187 1023125 213 821441 238 1060735 264 1714903 289 1537706 290 0
1 918
920 2 628 134
9 123 0 124 469735 147 735073 170 1030951 193 1079866 216 1615118 239 1410936 262 2503695 263 0
2 919 918
921 2 1381 151
15 3 0 4 2004436 29 1771412 53 1579599 78 863848 102 968448 127 639925 151 539154 176 827041 201 983323 225 861791 250 719020 274 623957 299 775128 300 0
0
922 2 1239 54
10 10 0 11 1612528 36 2605806 61 2311563 86 2061494 111 1631985 136 1363196 161 2026785 186 1591692 187 0
0
923 2 972 146
12 30 0 31 2104386 55 1335009 79 1772233 103 2395903 127 1929593 150 1203271 174 1436696 198 1081675 222 1266253 246 2333033 247 0
1 922
924 2 1104 121
12 15 0 16 1105466 40 1362068 64 1362578 87 2034223 111 2026869 135 1425808 159 1346323 182 1316584 206 1225574 230 1366533 231 0
0
925 2 774 86
11 43 0 44 2308051 68 1762739 93 2284456 117 1338839 141 946338 166 1088964 190 994026 215 706343 239 1135433 240 0
0
926 2 697 181
10 57 0 58 834938 84 1318617 110 1243069 136 838899 162 947420 188 1780450 214 2401763 240 2057780 241 0
0
927 2 1402 94
9 131 0 132 1427039 155 2354767 179 2220127 203 2289345 226 1214463 249 1020563 273 1521191 274 0
0
928 2 1048 18
14 3 0 4 658104 29 902359 54 1120059 79 1214680 104 1286343 129 1399990 153 2234910 178 1767259 203 2805065 228 1920489 253 1754729 278 1309825 279 0
1 927
929 2 1277 147
9 61 0 62 1815931 85 1590419 108 1563277 131 1351258 154 933901 177 737943 200 572024 201 0
1 928
930 2 591 188
13 26 0 27 1200487 52 831932 77 1003048 102 2310376 127 1552775 151 1861428 176 1180993 201 2017193 226 2374821 251 2851668 276 2830886 277 0
0
931 2 946 141
13 48 0 49 1509389 73 2002079 98 1751389 122 1505318 146 1438050 171 837317 195 787276 219 771423 243 1513596 268 2359138 292 2599320 293 0
2 932 930
932 2 1385 147
8 139 0 140 1286401 163 1372546 186 1302227 208 1386244 231 1572444 254 1335618 255 0
0
933 2 533 174
12 31 0 32 2118263 58 1813230 84 2123983 111 1187796 137 626132 163 689395 189 630247 216 617901 242 511390 268 708176 269 0
2 931 932
934 2 1393 23
11 74 0 75 992590 101 1167049 128 1913365 154 2229709 181 2161210 207 2083783 233 969363 260 721398 286 514896 287 0
0
935 2 1130 148
11 87 0 88 1774868 113 2284010 137 1562368 162 1470523 187 2456997 211 1346983 236 1401168 260 983621 285 1410267 286 0
1 934
936 2 658 151
