A
300
188 293
14 13 0 14 680485 38 943170 63 1108941 87 1337326 111 1892057 135 2191254 160 2362932 184 2097922 208 2165090 232 1360964 257 1167844 281 809037 282 0
1 111
113 2 932 138 0.9187929560272186 0.09166160472629842 0
11 7 0 8 917876 32 1004838 55 981494 79 1383267 103 1586012 126 1802062 150 1182792 173 1193256 197 724676 198 0
0
114 2 1341 65 0.9167242208947929 0.05709164198603012 0
12 25 0 26 1118138 52 1200997 77 2312910 103 2165643 128 1602775 154 1508880 179 1862273 205 1519293 230 1965458 256 2926229 257 0
1 113
115 2 734 188 0.9236982976759534 0.037426194628398614 0
8 79 0 80 1783327 104 1477041 128 1149572 153 1458008 177 988248 201 558413 202 0
0
116 2 557 31 0.9148977423994835 0.09026643251437987 0
14 6 0 7 1123533 32 885104 57 1248082 82 1218104 107 1922830 132 1704328 158 1692160 183 3572053 208 1777319 233 2108633 258 1976497 283 2191763 284 0
1 115
117 2 697 122 0.9272401523173518 0.09271049376757624 0
9 136 0 137 2385707 163 3047998 189 2173709 215 1521894 241 1413348 267 1293777 293 941425 294 0
1 115
118 2 975 150 0.918823233947663 0.03840090783778519 0
13 17 0 18 401871 44 581312 70 483414 96 561037 122 941669 148 1628704 174 1621806 200 1340532 226 1338085 252 1249777 278 1467883 279 0
0
119 2 670 122 0.9271165340953167 0.03980340632856464 0
11 1 0 2 1201103 26 1734588 50 1275897 74 979369 98 1629744 122 1506248 146 1320748 170 1411667 194 675606 195 0
2 118 120
120 2 939 168 0.9164369517174416 0.06309327152787966 0
14 8 0 9 673114 34 927584 60 1179239 85 1490934 110 2231526 135 2885389 161 2502164 186 1509083 211 2042470 236 1193333 262 1210184 287 1597305 288 0
0
121 2 1131 7 0.9169538187373906 0.013509858834694249 0
9 120 0 121 784754 144 1430109 167 1276809 189 2528143 212 1441427 235 1964123 258 1577213 259 0
0
122 2 1364 44 0.9287473447622299 0.06724722110532438 0
10 131 0 132 1135080 156 1546486 179 1531132 203 1418773 226 1150430 250 1447819 273 2004444 297 2044061 298 0
1 121
123 2 670 188 0.9284671239393918 0.13533630621798864 0
9 92 0 93 2249199 116 1991614 139 1378084 162 1161943 185 598155 208 487655 231 429181 232 0
0
124 2 953 139 0.9168488966181934 0.0788615196410021 0
12 42 0 43 1119648 69 1732257 95 1626258 122 968122 148 815066 174 1159210 200 2286174 227 1395183 253 1071500 279 1279989 280 0
0
125 2 565 173 0.9228312299936448 0.04886061094894262 0
15 0 0 1 408551 26 468081 51 715617 76 1364003 101 1005605 126 1217899 151 958012 175 1142719 200 868304 225 964456 250 1290763 275 1553764 300 2149213 301 0
1 124
126 2 1499 142 0.910537276076565 0.12220462792401222 0
13 5 0 6 336854 30 522511 54 572229 78 692981 102 578195 126 711229 150 2239699 174 2079953 198 1343251 222 2220481 246 1618377 247 0
0
127 2 897 96 0.9108629531829775 0.04249519112479897 0
13 8 0 9 807959 34 1944639 59 1745771 84 1711104 109 1565398 134 1114293 159 1066927 184 1382777 209 1287378 234 1074421 259 886533 260 0
1 126
128 2 559 1 0.9167216989889622 0.10757176311043043 0
11 73 0 74 923547 100 1084248 126 1361981 152 1288546 177 937751 203 927864 229 984252 255 613254 281 720713 282 0
2 126 127
129 2 703 85 0.9207870483368492 0.10873624656519877 0
13 38 0 39 1586522 64 1542426 88 1876274 113 1423151 138 1155907 163 1691147 187 1321476 212 1310304 237 1229519 261 1426851 286 1772814 287 0
1 128
130 2 1297 136 0.9190705776441491 0.1389940778884954 0
14 26 0 27 2287937 52 2508951 77 2241277 101 1884092 126 1420524 151 1048824 176 1321495 201 1117401 226 1293756 250 840423 275 925747 300 503509 301 0
0
131 2 1144 49 0.9176589438384636 0.10069190642210238 0
14 27 0 28 235138 53 476092 77 678650 102 976619 127 1546641 151 2015529 176 1517049 200 1226199 225 776597 250 1279359 274 1558846 299 1228189 300 0
1 130
132 2 724 141 0.920423859627597 0.10333355449225862 0
9 37 0 38 2070372 63 1672285 89 1622765 114 1085160 139 930203 165 719077 190 607652 191 0
1 130
133 2 556 171 0.9218031580572229 0.1478379027241143 0
10 47 0 48 1106212 73 1869429 99 2344181 124 1811162 149 1604711 174 1720016 200 1786113 225 2004683 226 0
0
134 2 899 42 0.9190367611794394 0.06723623890449991 0
9 89 0 90 1396521 117 1652362 144 1720785 171 1128514 197 759462 224 701465 251 855680 252 0
2 133 135
135 2 1064 96 0.9122120232666527 0.07810258383893949 0
7 42 0 43 2313675 68 1477354 93 1795415 119 1336986 144 894175 145 0
0
136 2 934 97 0.9159690940264478 0.1477740709391214 0
9 14 0 15 1049012 41 2042469 66 2036266 92 1463695 118 1709686 143 1663195 169 2454601 170 0
0
137 2 819 65 0.9222877266052235 0.01642916541256784 0
9 35 0 36 534277 61 605056 87 565297 113 714300 138 1401146 163 1563124 189 1099695 190 0
2 136 138
138 2 747 23 0.9278314062985706 0.11325391166526781 0
10 105 0 106 851167 131 1439116 155 1769169 180 1231948 205 967010 230 753001 254 1007950 279 967967 280 0
0
139 2 578 171 0.9179866446069489 0.12797632969623773 0
8 0 0 1 1006552 25 1108995 49 1089445 73 1216935 97 1368651 121 1519260 122 0
1 138
140 2 1207 67 0.9100080393173006 0.05442343741083317 0
15 3 0 4 732489 28 967815 52 708465 76 942636 100 1223961 124 1543198 148 1454922 172 1609330 196 1731203 220 1998323 244 2071872 268 2006078 292 1632825 293 0
0
141 2 916 114 0.9207386386698712 0.03066771896223959 0
12 4 0 5 794999 30 820760 55 911119 80 1628478 105 2320031 129 1752830 154 1474914 179 1342447 204 1094820 229 1408739 230 0
0
142 2 541 47 0.9296491570723877 0.05768394951939697 0
9 73 0 74 1390415 98 1576338 122 1573432 147 1550108 171 1267552 195 832969 219 1095840 220 0
1 141
143 2 1473 42 0.9182610818998345 0.03507555562582829 0
7 33 0 34 1543161 59 1151394 84 1010053 109 1752148 134 1499181 135 0
0
144 2 1073 30 0.913760701649374 0.13560933806468353 0
14 16 0 17 1382441 42 1124540 67 1138289 91 807736 116 660807 141 959947 166 787442 191 1157589 216 2045002 240 1688508 265 1529512 290 2311441 291 0
1 143
145 2 1305 113 0.9299556590093452 0.14449722455163178 0
14 30 0 31 684208 55 325771 79 486299 103 606533 127 767713 151 1454072 175 1532349 199 1325563 223 1296805 247 1257575 271 1269600 295 1563587 296 0
1 143
146 2 891 78 0.9209621872956846 0.09078184859444459 0
11 92 0 93 1265798 118 768313 143 1141376 169 1285086 194 2054146 219 1028964 245 924499 270 972138 295 952735 296 0
0
147 2 1265 75 0.9261880905098646 0.14402885409300908 0
12 41 0 42 635640 66 606210 91 509749 115 977196 140 2240847 164 2653721 189 1987765 213 1091002 238 659358 262 1665794 263 0
1 146
148 2 1151 138 0.9118652283520816 0.08716445179394061 0
10 110 0 111 1071990 136 906113 161 1410675 186 1772221 210 1389545 235 1812917 260 1675009 285 1043395 286 0
0
149 2 555 55 0.9174107921938786 0.07357692783147797 0
13 33 0 34 2725911 59 1159153 84 1340459 110 1447293 135 2390487 160 2298705 185 1759698 210 1134776 236 1368153 261 1828345 286 1478026 287 0
1 148
150 2 561 139 0.9219742388347305 0.09214052008298723 0
12 14 0 15 1037969 40 1348613 66 2403230 91 1372390 117 1073057 142 914553 168 738693 193 1470901 219 1769783 244 1624089 245 0
0
151 2 1131 179 0.9138838002378953 0.02514510707582535 0
12 11 0 12 962245 37 1387573 62 1287929 88 837339 113 980300 138 584468 163 962984 189 1041323 214 869671 239 1183920 240 0
1 150
152 2 1202 149 0.9170918299129472 0.03287850224826066 0
15 10 0 11 678169 35 1130242 59 1048827 83 1300862 107 1863037 131 1480407 155 1830770 180 2479431 204 2008137 228 1723142 252 1753777 276 1663323 300 1832581 301 0
0
153 2 1258 166 0.9229135117862886 0.09483887687588073 0
12 26 0 27 3186870 52 2342946 76 1020188 101 1109932 126 1010530 150 941017 175 1080608 200 1749254 224 993755 249 1192238 250 0
1 152
154 2 1455 139 0.9224174646638169 0.11703028286655398 0
7 170 0 171 1840284 196 1613621 221 1861458 245 1680231 270 1150019 271 0
0
155 2 613 61 0.9252347390122843 0.04184643460165662 0
12 45 0 46 3862504 71 2456411 96 2146769 121 2545943 146 1642421 172 1246025 197 705244 222 662858 247 673986 272 545358 273 0
1 154
156 2 630 136 0.9226541605769892 0.04425023879694714 0
9 90 0 91 1827927 117 2259385 142 1755172 168 1494688 194 846726 219 1903158 245 999374 246 0
1 154
157 2 1287 159 0.9280885954863587 0.04274601297367653 0
10 64 0 65 1089597 89 3390750 112 2630122 136 2087503 160 1835927 184 1509119 207 1033042 231 950650 232 0
1 154
158 2 552 159 0.9220899405795454 0.03180842469105462 0
7 166 0 167 1168120 193 1455693 219 1677346 246 1643035 272 2254067 273 0
0
159 2 500 187 0.923758619040238 0.11578830310212113 0
14 12 0 13 351763 39 515814 64 656880 90 576185 116 817657 142 1279145 167 1403174 193 1592957 219 1424523 245 2237634 270 2261653 296 2730682 297 0
2 158 160
160 2 903 4 0.9159627835884525 0.02750232472031252 0
8 39 0 40 1340000 65 1963381 90 1237925 116 990467 141 1220233 166 1086355 167 0
0
161 2 996 71 0.9258623072156087 0.016499894275548488 0
14 12 0 13 407959 39 525657 65 658373 91 617409 117 694846 143 1232889 168 2054793 194 1364327 220 1356065 246 1493207 272 942376 298 1182016 299 0
0
162 2 506 36 0.9173901177128051 0.14352940903486433 0
14 26 0 27 305167 51 356845 76 332684 100 896857 125 1383507 149 1745306 174 1668078 198 972863 223 1174840 247 846496 272 862511 296 562681 297 0
1 161
163 2 1487 98 0.9200780462703004 0.03644897372007889 0
7 29 0 30 2496629 56 2055547 81 2305029 107 1266557 133 1138978 134 0
3 161 162 164
164 2 1141 14 0.9171059935522065 0.06426780047075263 0
11 55 0 56 1048653 82 950027 108 676959 134 1350840 159 1441834 185 895554 211 979508 237 890498 263 1342744 264 0
0
165 2 1223 180 0.9218699794831463 0.09391655098340988 0
12 10 0 11 663883 35 995355 59 1116269 84 1004664 108 1130788 132 1461353 156 1642865 181 1987006 205 2260714 229 1908646 230 0
0
166 2 1306 78 0.9265316628844505 0.10502109006871593 0
7 126 0 127 887232 152 1062655 177 845219 202 1386636 227 1731090 228 0
1 165
167 2 993 118 0.9129108968423646 0.1390074146886898 0
14 12 0 13 2164955 38 2039818 64 2028806 89 1044677 115 1062444 140 741113 166 883888 191 1033931 217 761244 242 392241 268 335790 293 97717 294 0
1 165
168 2 768 16 0.910605087530823 0.04100449540529226 0
8 56 0 57 1358533 81 1067477 105 1147494 128 1938126 152 1307367 176 1407124 177 0
1 165
169 2 1416 20 0.9229106892990943 0.1470074664597505 0
14 18 0 19 637595 44 651572 69 687497 94 455647 119 535368 144 643521 168 724838 193 973438 218 1039701 243 1284503 268 1780890 293 1856380 294 0
0
170 2 933 39 0.9291683212481158 0.015047009891840851 0
13 17 0 18 2327874 43 1712345 67 1005975 92 1579992 117 2712061 141 1615194 166 2212145 191 1295948 216 890642 240 1100310 265 1834830 266 0
0
171 2 1013 159 0.929534636873112 0.08671266223601697 0
9 66 0 67 1543904 92 1480248 118 1362776 143 1425465 168 1291668 194 1524819 219 1197064 220 0
1 170
172 2 573 7 0.9297683218843587 0.04090709547951058 0
7 20 0 21 1030580 46 960962 71 1090041 97 1003412 122 1635716 123 0
0
173 2 627 110 0.913678122708997 0.04762657868530485 0
7 141 0 142 966436 169 858910 197 1422470 225 1690063 252 1306284 253 0
1 172
174 2 736 87 0.926449179705526 0.013752839421938756 0
8 97 0 98 1058779 121 1286284 144 943770 166 776589 189 1154669 212 896135 213 0
1 172
175 2 1302 141 0.9291971823734 0.09876295005090865 0
12 25 0 26 407307 50 497513 74 763803 98 886494 122 1796265 146 1044329 170 1242004 194 1542406 218 1651581 242 1360432 243 0
0
176 2 813 82 0.9180260219251654 0.1328104752810663 0
14 0 0 1 647374 27 741032 52 556363 78 623206 104 526992 130 955381 155 860179 181 797678 207 1083218 233 1650516 258 2065093 284 2080813 285 0
1 175
177 2 845 152 0.910471802406696 0.02517373453673828 0
12 14 0 15 1773243 40 1245467 64 1739996 89 1181266 114 960701 138 1242736 163 1179836 188 1167233 212 695393 237 936998 238 0
2 175 176
178 2 811 10 0.9148340749789666 0.13318599110524273 0
8 48 0 49 907239 75 556363 102 723368 128 1020663 155 1454518 181 2487669 182 0
1 175
179 2 938 37 0.9139700865706736 0.064146123571458 0
8 147 0 148 1829152 172 2490402 196 1686380 219 1233250 243 863884 267 1082278 268 0
0
180 2 1135 97 0.9164617552997417 0.046920207170434686 0
11 31 0 32 2016774 55 1798225 79 930195 102 708633 125 866349 149 1002634 172 1176719 196 1043784 219 1260969 220 0
1 179
181 2 620 149 0.9185528984576633 0.021664863662672732 0
13 15 0 16 2229054 41 1519150 65 918875 90 1034792 115 1467153 139 2000575 164 2308597 189 1832309 214 1426055 238 1518034 263 2286851 264 0
0
182 2 1424 113 0.9197480621285232 0.007434751699235281 0
11 73 0 74 1969001 98 2079936 122 1775560 146 1259853 170 1409702 194 1146838 218 1710765 242 1511728 266 2633624 267 0
1 181
183 2 743 134 0.9275540143455278 0.0024307838889862207 0
13 24 0 25 675486 50 880329 75 866428 100 1430708 125 1825540 151 985113 176 978996 201 838259 226 744023 251 1103184 276 570666 277 0
1 181
184 2 1375 94 0.9294082823045249 0.04711196279730348 0
15 1 0 2 884801 26 1320708 51 1519505 75 2422766 99 1863999 123 1906901 147 1507818 172 990627 196 1286184 220 2175255 245 1524404 269 1586663 293 1858458 294 0
1 183
185 2 1406 177 0.929478306102813 0.14804902352971777 0
15 0 0 1 1424659 26 1641830 51 1650467 76 1338205 101 1052288 126 1134928 151 686185 175 771482 200 539135 225 641105 250 690087 275 1378310 300 2131404 301 0
0
186 2 953 35 0.9259076388960105 0.07558235787764515 0
8 58 0 59 1761009 83 1957860 107 1893841 132 1855614 156 1177367 180 1508765 181 0
1 185
187 2 849 158 0.9165200983460344 5.291686508917537e-05 0
15 1 0 2 1520759 27 1739010 51 1030842 76 1359327 101 1178185 126 1411109 151 974780 175 774569 200 465873 225 764802 249 610429 274 749342 299 658844 300 0
0
188 2 684 170 0.9141558157352201 0.04391722868912364 0
10 61 0 62 1970982 86 1458328 111 1465053 135 1481719 160 2215684 184 1804974 209 2452417 233 2552882 234 0
1 187
189 2 623 67 0.9110389573098562 0.07910489462109105 0
14 0 0 1 406469 27 394331 52 378459 78 397181 104 618901 130 1485410 155 1952179 181 1109678 207 1290454 233 1303651 258 2647413 284 2098627 285 0
0
190 2 1290 99 0.9217804193691626 5.665058875075623e-05 0
14 8 0 9 391361 35 476316 61 384990 87 488050 113 727900 139 1057471 164 1268789 190 1603348 216 1017205 242 992749 268 1267033 294 1456508 295 0
0
191 2 1141 65 0.9196261765687792 0.07954562348181712 0
12 6 0 7 691278 33 683958 59 745832 84 419738 110 369875 136 619497 162 964713 187 2327732 213 1725457 239 1275536 240 0
0
192 2 1294 28 0.9168365496193843 0.13901603325599257 0
12 46 0 47 2722279 73 2714955 99 2955435 125 2140192 151 1332589 178 1240618 204 836824 230 634666 256 1485599 282 1367085 283 0
1 191
193 2 824 64 0.9174419582124267 0.08434154751390907 0
13 21 0 22 2719467 48 3490634 73 1960674 99 1072665 124 765702 150 817898 176 749863 201 639806 227 314980 252 326229 278 380294 279 0
1 191
194 2 1159 112 0.9291740828930464 0.04050481559836211 0
7 59 0 60 996136 87 875551 114 1384313 141 1561265 168 1811032 169 0
1 192
195 2 1050 47 0.9262664049439443 0.08598125572443908 0
14 6 0 7 2055715 31 2154669 55 1177112 79 1262884 103 1368333 127 1107617 151 896414 175 871491 199 458190 223 649498 247 623996 271 413138 272 0
0
196 2 572 178 0.9134749928351814 0.005076459705541198 0
10 113 0 114 489165 139 342456 165 387671 190 701046 215 1259307 240 2080323 266 1678920 291 1414901 292 0
2 195 197
197 2 1216 155 0.9154462099954043 0.06065457842758267 0
12 30 0 31 1657116 55 1441053 79 1447512 104 1201926 128 999869 152 827989 176 642872 201 540474 225 463457 249 529260 250 0
0
198 2 785 3 0.9215113314886028 0.06858800216565852 0
8 82 0 83 1234230 109 1120845 135 983261 160 1346232 186 998596 212 1150340 213 0
0
199 2 1134 28 0.9203596754344925 0.09182355904489974 0
13 16 0 17 224403 43 251864 69 182374 95 366420 121 312692 147 575102 172 826270 198 2341525 224 2334779 250 1553123 276 897033 277 0
2 198 200
200 2 735 105 0.912551029540402 0.08058251953151435 0
12 76 0 77 1418223 101 1517414 124 1531700 148 1182071 171 1008363 195 980037 218 1082590 242 1540167 265 1441361 289 1129689 290 0
0
201 2 1323 3 0.9272018441270868 0.04286344265668345 0
13 24 0 25 2236117 51 1899056 77 1238652 103 1297261 129 1034828 155 1481615 182 1336900 208 860605 234 1083899 260 1191641 286 1732928 287 0
1 199
202 2 1230 176 0.9126937344605217 0.09237615813443294 0
14 20 0 21 758136 46 1256406 70 1073475 95 1217470 119 992842 144 875407 168 1398046 193 2390707 217 2402643 242 1823226 266 1300503 291 1656751 292 0
0
203 2 634 79 0.9112387795936074 0.03813906683032396 0
7 149 0 150 1079025 177 769683 204 1454055 231 1743736 258 3342863 259 0
1 202
204 2 1180 80 0.9232866060256006 0.1471973440353722 0
14 6 0 7 1597739 32 3115356 56 1829262 81 1357868 106 1219701 131 1122781 155 1165495 180 891844 205 1692986 230 1409486 254 908043 279 955953 280 0
1 202
205 2 778 185 0.9179503459066439 0.002477917509455568 0
8 70 0 71 1191399 96 792073 120 925729 145 749852 169 1453813 194 3091624 195 0
0
206 2 972 151 0.9197373138766438 0.03697517782675638 0
12 45 0 46 509028 70 792439 94 576932 118 688528 142 1035270 167 1406758 191 1425484 215 1021953 239 1009710 263 1166392 264 0
1 205
207 2 745 149 0.9195587075552516 0.08417542036163479 0
13 36 0 37 1973358 62 1546768 87 2079802 111 1655973 136 1754627 161 1556103 186 896844 211 846523 235 610639 260 689121 285 634998 286 0
0
208 2 1229 93 0.9151930337373618 0.14054933593642377 0
13 21 0 22 1459509 48 1776360 73 1178754 99 1093472 125 1146250 151 1308883 176 1373623 202 1598788 228 1454678 253 2147383 279 2498159 280 0
0
209 2 1112 84 0.914516359052326 0.010491459427656136 0
14 16 0 17 3904648 41 3426441 65 1938431 89 1643900 113 1637966 137 1009961 161 1025718 185 782042 209 773650 233 864023 257 790862 281 469892 282 0
2 208 210
210 2 1080 186 0.92985379701449 0.1470092737664783 0
13 25 0 26 720235 50 1796555 74 1181873 98 1054475 122 1170562 147 1215354 171 930655 195 943608 219 896844 243 756269 267 583128 268 0
0
211 2 939 128 0.9259569591187001 0.06505623640987725 0
12 69 0 70 2180243 95 1253143 120 1183525 145 2353098 170 1812237 194 2564361 219 2474725 244 1641923 269 1393011 294 1107537 295 0
0
212 2 964 16 0.9145913770966664 0.12872720805787402 0
13 35 0 36 989862 61 1019780 87 789609 112 1456663 137 1758803 163 1976386 188 2379753 213 2011737 238 1313365 264 1973197 289 1713736 290 0
0
213 2 958 89 0.9227851197613437 0.0576670132618603 0
14 4 0 5 1389596 29 1881284 53 2006237 77 2070206 101 2109197 125 1229841 148 1215977 172 2467915 196 2303665 220 1257282 244 1428268 268 2034958 269 0
0
214 2 891 63 0.9131675963003156 0.0996540696121873 0
13 27 0 28 2262944 53 2528806 78 3265484 102 1685401 127 1033853 152 698483 177 259259 202 301886 226 376960 251 250253 276 424915 277 0
2 213 215
215 2 568 30 0.9188571796494212 0.07766014916928042 0
15 2 0 3 607739 27 577409 52 648262 77 646050 101 801602 125 938043 150 2068903 175 1781049 199 1047211 223 938919 248 1148468 273 1367837 297 1045022 298 0
0
216 2 1149 175 0.9215017842042642 0.03718234498837281 0
12 22 0 23 991261 49 735227 75 700212 100 397073 126 572138 152 816560 178 918387 203 1513943 229 1458193 255 1678787 256 0
0
217 2 1164 134 0.9182313513380405 0.06798494549970231 0
10 78 0 79 1497643 103 1200995 126 887944 150 487100 173 960443 197 1133352 220 1213898 244 848649 245 0
1 216
218 2 791 34 0.9226589696505295 0.003830083885847579 0
9 38 0 39 1003700 65 1096205 91 1429867 117 1111154 144 1925751 170 1720758 196 1651545 197 0
0
219 2 1384 47 0.9182992107197845 0.09960696701327416 0
13 52 0 53 1346136 77 1685206 101 1823582 124 1008337 148 781287 172 795191 196 573321 220 587449 243 643764 267 281977 291 389149 292 0
1 218
220 2 1418 86 0.9205525036855599 0.14231129454283056 0
13 58 0 59 978245 83 1584723 106 1387760 130 889133 154 780099 177 1157755 201 898907 225 1725347 249 1177227 272 1478596 296 1495899 297 0
0
221 2 1458 92 0.9173875237912706 0.017491693623107128 0
10 115 0 116 1183269 141 1673671 167 1519408 192 1010859 217 883888 242 971862 268 719919 293 867301 294 0
2 220 222
222 2 1024 178 0.9125943640320158 0.030277944465027427 0
8 61 0 62 1272261 89 1963272 116 2391232 144 2037777 171 1409372 198 1047411 199 0
0
223 2 626 21 0.9138661831626208 0.059095460144332285 0
11 86 0 87 1337105 112 1267310 137 1713659 161 1441220 186 1878484 211 965927 235 1124477 260 1001280 285 919629 286 0
1 221
224 2 1172 7 0.9141627867805715 0.05888033154078077 0
11 90 0 91 670206 114 1029767 138 962728 161 1374806 185 1126750 208 1804610 231 1579675 255 1826029 278 1561216 279 0
0
225 2 1117 2 0.9155128757023134 0.12042073825213054 0
11 91 0 92 911136 117 1643595 142 1285512 167 1585856 193 907140 218 1456585 243 851384 268 1139887 293 884534 294 0
1 224
226 2 1067 84 0.926299915185381 0.03970526773853916 0
8 28 0 29 1215193 53 1129234 77 996952 102 1658237 126 1365407 150 2429430 151 0
0
227 2 1306 85 0.9270474393607085 0.01311150090501213 0
13 44 0 45 930490 70 1056396 96 1228633 121 696786 147 752107 172 975044 197 1039023 223 1813347 248 1457670 274 524842 299 1500594 300 0
0
228 2 1059 57 0.9104671515671717 0.10440923434981807 0
10 40 0 41 1947369 67 1997032 94 1749065 120 1672635 146 1272871 172 1517007 199 1381130 225 3241106 226 0
